"","male","female","",""
"ageCat2","998.459167950693","0","",""
"ageCat3","999.888529706833","1","",""
"ageCat4","1000","1001.414427157","",""
"ageCat5","0","1000","",""
"ageCat6","0","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","0.0803091055884608","0","relative.walk.time","zcta11"
"ageCat2","1.15108759553204","1.39069865003108","",""
"ageCat3","1.00109921721572","1","",""
"ageCat4","2.27750930214751","1.20638800926409","",""
"ageCat5","2.92829024412762","2.0554663439725","",""
"ageCat6","0.534466646596924","1.38272538281823","",""
"ageCat7","0.378883842382321","0.349869286762491","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","1.19556656281724","0","relative.cycle.time",""
"ageCat2","2.48827561327561","5.24033884166774","",""
"ageCat3","2.99833594976452","1","",""
"ageCat4","0","0","",""
"ageCat5","0.47514008674723","0","",""
"ageCat6","0.739442658670233","0","",""
"ageCat7","0.0648434949477255","0","",""
"ageCat8","1.99367827939256","0","",""
"","","","",""
"ageCat1","1.01784358733372","0","relative.walk.speed",""
"ageCat2","1.00342821241259","1.00263026202491","",""
"ageCat3","1.00508232638114","1","",""
"ageCat4","1.00304927235912","1.00398006845896","",""
"ageCat5","1.00205171310178","1.00282383207171","",""
"ageCat6","1.00887351877887","1.00317660056767","",""
"ageCat7","0.999674520015058","1.00223320406417","",""
"ageCat8","0","0","",""
"","","","",""
"ageCat1","1.00065146579805","0","relative.cycle.speed",""
"ageCat2","1.00013166556945","0.999877870053737","",""
"ageCat3","0.999915275777345","1","",""
"ageCat4","0","0","",""
"ageCat5","1.00029351335486","0","",""
"ageCat6","1.00097370983447","0","",""
"ageCat7","0.983606557377049","0","",""
"ageCat8","1.00122699386503","0","",""
"","","","",""
"ageCat1","0","0.326918918918919","relative.walk.time","zcta12"
"ageCat2","2.64471744471744","2.81262068726857","",""
"ageCat3","1.71699111699112","1","",""
"ageCat4","6.99472714341135","4.81436912848678","",""
"ageCat5","5.28729569490439","1.41334878266696","",""
"ageCat6","1.35765914675006","1.77039103818765","",""
"ageCat7","0","0","",""
"ageCat8","0.519916172857349","0","",""
"","","","",""
"ageCat1","0","0","relative.cycle.time",""
"ageCat2","1.04256992429746","0.480138175682903","",""
"ageCat3","0.0429368228021071","1","",""
"ageCat4","0.311094756305675","0","",""
"ageCat5","0","0","",""
"ageCat6","0.0683808300264749","0","",""
"ageCat7","0","0","",""
"ageCat8","0","0.108413516631641","",""
"","","","",""
"ageCat1","0","0.982434640522876","relative.walk.speed",""
"ageCat2","0.999368811069578","0.995925228474461","",""
"ageCat3","1.00077733358716","1","",""
"ageCat4","0.999204678522837","0.996907557515574","",""
"ageCat5","0.996755424524623","1.00065278133655","",""
"ageCat6","0.996721864533542","0.996366388879203","",""
"ageCat7","0","0","",""
"ageCat8","0.995801998557742","0","",""
"","","","",""
"ageCat1","0","0","relative.cycle.speed",""
"ageCat2","0.999933967247755","1.00017803216532","",""
"ageCat3","1.00614473723066","1","",""
"ageCat4","0.999758015467489","0","",""
"ageCat5","0","0","",""
"ageCat6","0.995509480667013","0","",""
"ageCat7","0","0","",""
"ageCat8","0","1.00219115453274","",""
"","","","",""
"ageCat1","0.271575821976007","0.45646397042337","relative.walk.time","zcta13"
"ageCat2","0.721821517500959","0.942208950646134","",""
"ageCat3","0.720245676341081","1","",""
"ageCat4","0.592679450941915","0.931997440915498","",""
"ageCat5","0.604812682236058","0.877513255008934","",""
"ageCat6","0.71068742222552","0.860863373016776","",""
"ageCat7","0.697410331821859","0.875711835039842","",""
"ageCat8","0.721583403828106","0.942256181225632","",""
"","","","",""
"ageCat1","0.27040022163518","0.128656576079551","relative.cycle.time",""
"ageCat2","0.829617544070622","0.573168984331576","",""
"ageCat3","1.35651493633262","1","",""
"ageCat4","0.861128729224177","0.564357729480444","",""
"ageCat5","0.703428442465839","0.530838362356647","",""
"ageCat6","0.596197426818587","0.427232375361765","",""
"ageCat7","0.407349178492018","0.332247997679232","",""
"ageCat8","0.402476909237711","0.247196470199205","",""
"","","","",""
"ageCat1","0.999582999897895","0.999910552707063","relative.walk.speed",""
"ageCat2","0.999827722438822","0.999906555817754","",""
"ageCat3","0.999982576712023","1","",""
"ageCat4","0.999912901789121","0.999958680589756","",""
"ageCat5","0.999734473940853","0.999822421070016","",""
"ageCat6","0.999972581060633","1.00004349741989","",""
"ageCat7","0.999943674684531","1.00017219207352","",""
"ageCat8","1.00006437563469","0.999936859381112","",""
"","","","",""
"ageCat1","1.00004820767137","1.0001417600673","relative.cycle.speed",""
"ageCat2","1.00004978485959","1.0001360181516","",""
"ageCat3","1.00001651756178","1","",""
"ageCat4","1.00003068135933","1.00007717336026","",""
"ageCat5","1.00003499574323","1.00003703387702","",""
"ageCat6","1.00001713314328","1.00001594818819","",""
